# _tick,_time,frames,mean_episode_return_0,loss_0
12386,1760616016.7564156,39635200,-0.054868683218955994,0.7176982164382935
12387,1760616017.4160216,39638400,-0.05499684438109398,0.697115957736969
12388,1760616018.1094894,39641600,-0.05487368628382683,0.7187215685844421
12389,1760616018.729652,39644800,-0.054639481008052826,0.7323801517486572
12390,1760616019.4187922,39648000,-0.055128369480371475,0.6878119111061096
12391,1760616020.1376953,39651200,-0.05461840704083443,0.7382273077964783
12392,1760616020.840846,39654400,-0.0543336421251297,0.7173007130622864
12393,1760616021.551126,39657600,-0.05409364402294159,0.740231990814209
12394,1760616022.047607,39660800,-0.05433453992009163,0.7111812829971313
12395,1760616022.5625231,39664000,-0.054164547473192215,0.7136437892913818
12396,1760616023.1559849,39667200,-0.054115377366542816,0.7189121842384338
12397,1760616023.970138,39670400,-0.054315656423568726,0.696065366268158
12398,1760616024.6753354,39673600,-0.054840750992298126,0.698466420173645
12399,1760616025.2678258,39676800,-0.054333221167325974,0.7084405422210693
12400,1760616026.0413492,39680000,-0.054338205605745316,0.6917120218276978
12401,1760616026.7147157,39683200,-0.05486827343702316,0.7123880982398987
12402,1760616027.3794425,39686400,-0.0551188662648201,0.7140824198722839
12403,1760616027.9163675,39689600,-0.054932985454797745,0.6963587999343872
12404,1760616028.7179658,39692800,-0.05503109097480774,0.7152199745178223
12405,1760616029.33918,39696000,-0.055431269109249115,0.7122615575790405
12406,1760616029.9246628,39699200,-0.05543861538171768,0.7163608074188232
12407,1760616030.548425,39702400,-0.055407535284757614,0.7587950229644775
12408,1760616031.229095,39705600,-0.055808424949645996,0.7340409159660339
12409,1760616031.8799536,39708800,-0.05570077523589134,0.7230767607688904
12410,1760616032.669572,39712000,-0.055589765310287476,0.7080342769622803
12411,1760616033.389539,39715200,-0.055780962109565735,0.7033132314682007
12412,1760616034.093193,39718400,-0.055719684809446335,0.7110759019851685
12413,1760616034.8562448,39721600,-0.05552443116903305,0.7474803924560547
12414,1760616035.5559034,39724800,-0.05572841688990593,0.7194293737411499
12415,1760616036.4116936,39728000,-0.05572659522294998,0.7232695817947388
12416,1760616037.1849296,39731200,-0.05538855865597725,0.7172218561172485
12417,1760616037.8342955,39734400,-0.05542052164673805,0.7201083898544312
12418,1760616037.5040057,39737600,-0.0555732361972332,0.6968068480491638
12419,1760616038.3216493,39740800,-0.05592849850654602,0.7309938669204712
12420,1760616038.982442,39744000,-0.05559023469686508,0.7281752228736877
12421,1760616039.7080352,39747200,-0.05563284456729889,0.7193697094917297
12422,1760616040.4031296,39750400,-0.0558529868721962,0.693819522857666
12423,1760616041.0613956,39753600,-0.05577438324689865,0.7101423144340515
12424,1760616041.7935624,39756800,-0.05611042678356171,0.692130982875824
12425,1760616042.4745798,39760000,-0.055670905858278275,0.7069677114486694
12426,1760616043.2306957,39763200,-0.05573376268148422,0.7173069715499878
12427,1760616043.9648316,39766400,-0.056264910846948624,0.6872650980949402
12428,1760616044.6202312,39769600,-0.05604804679751396,0.7192209362983704
12429,1760616045.2779944,39772800,-0.056017328053712845,0.6948098540306091
12430,1760616045.9048905,39776000,-0.056234344840049744,0.6770256161689758
12431,1760616046.6303658,39779200,-0.0564139187335968,0.7477430105209351
12432,1760616047.2978044,39782400,-0.056743983179330826,0.6990264654159546
12433,1760616048.246618,39785600,-0.056676268577575684,0.678974986076355
12434,1760616048.9262786,39788800,-0.056972112506628036,0.7141579985618591
12435,1760616049.5907352,39792000,-0.05718718841671944,0.7125331163406372
12436,1760616050.3735526,39795200,-0.05732725188136101,0.7325494289398193
12437,1760616051.0018744,39798400,-0.05686119571328163,0.7203012704849243
12438,1760616051.7847319,39801600,-0.0567205511033535,0.700167179107666
12439,1760616052.3708763,39804800,-0.057020463049411774,0.716875433921814
12440,1760616053.131019,39808000,-0.05695314705371857,0.7309821248054504
12441,1760616053.9043834,39811200,-0.056811295449733734,0.7108610272407532
12442,1760616054.6185398,39814400,-0.05700363218784332,0.6863144636154175
12443,1760616055.2832727,39817600,-0.0565587654709816,0.7209129929542542
12444,1760616055.9674213,39820800,-0.057114649564027786,0.7016879320144653
12445,1760616056.8304949,39824000,-0.05712040886282921,0.7112709283828735
12446,1760616057.5655148,39827200,-0.05725644901394844,0.7166736125946045
12447,1760616058.2670712,39830400,-0.056831955909729004,0.7236126661300659
12448,1760616059.0073693,39833600,-0.057449303567409515,0.730709969997406
12449,1760616059.9096954,39836800,-0.05719714239239693,0.6939666867256165
12450,1760616060.550514,39840000,-0.05711829289793968,0.7016656398773193
12451,1760616061.2472987,39843200,-0.05723430961370468,0.7083025574684143
12452,1760616061.8422668,39846400,-0.0572129525244236,0.7287906408309937
12453,1760616062.550363,39849600,-0.05719485133886337,0.7048271298408508
12454,1760616063.266051,39852800,-0.05723366141319275,0.7180810570716858
12455,1760616063.9601972,39856000,-0.05707572028040886,0.729155957698822
12456,1760616064.5655818,39859200,-0.056445974856615067,0.707645058631897
12457,1760616065.1614866,39862400,-0.056234799325466156,0.700290322303772
12458,1760616065.7794967,39865600,-0.0562061183154583,0.7107602953910828
12459,1760616066.4706347,39868800,-0.05699100345373154,0.6948339343070984
12460,1760616067.0922313,39872000,-0.05670876428484917,0.7439321875572205
12461,1760616067.7728956,39875200,-0.056885212659835815,0.7105353474617004
12462,1760616068.4468968,39878400,-0.05685564503073692,0.7435392737388611
12463,1760616069.2782311,39881600,-0.056796666234731674,0.724108874797821
12464,1760616068.8736653,39884800,-0.056844815611839294,0.7481281161308289
12465,1760616069.6767132,39888000,-0.05652391538023949,0.6934056282043457
12466,1760616070.3632174,39891200,-0.05692959204316139,0.7201009392738342
12467,1760616071.013716,39894400,-0.05699244141578674,0.701149046421051
12468,1760616071.721532,39897600,-0.057049356400966644,0.7138198018074036
12469,1760616072.2833393,39900800,-0.05733617767691612,0.6956247687339783
12470,1760616072.8778694,39904000,-0.056812629103660583,0.7297088503837585
12471,1760616073.5673923,39907200,-0.05661369860172272,0.7131580114364624
12472,1760616074.2391078,39910400,-0.056114472448825836,0.7146799564361572
12473,1760616074.9332972,39913600,-0.05612296611070633,0.7050470113754272
12474,1760616075.5411582,39916800,-0.056134533137083054,0.7087740302085876
12475,1760616076.2402236,39920000,-0.05631310120224953,0.7052236795425415
12476,1760616076.8999915,39923200,-0.05642815679311752,0.7040261030197144
12477,1760616077.6905303,39926400,-0.05667910724878311,0.7142717838287354
12478,1760616078.3889956,39929600,-0.056351590901613235,0.7190001010894775
12479,1760616079.1014707,39932800,-0.05660373717546463,0.7119247317314148
12480,1760616079.8811984,39936000,-0.05643044784665108,0.7098137140274048
12481,1760616080.677226,39939200,-0.05625905841588974,0.70701003074646
12482,1760616081.3962255,39942400,-0.055723484605550766,0.7254159450531006
12483,1760616082.051189,39945600,-0.05627109482884407,0.7148306369781494
12484,1760616082.8066945,39948800,-0.05623858422040939,0.6960279941558838
12485,1760616083.4135222,39952000,-0.055952288210392,0.718335747718811
12486,1760616084.1393964,39955200,-0.05585329979658127,0.7208598852157593
12487,1760616084.7750332,39958400,-0.05596448853611946,0.7018099427223206
12488,1760616085.450683,39961600,-0.056381698697805405,0.698502779006958
12489,1760616086.1466324,39964800,-0.05644047632813454,0.7076693773269653
12490,1760616086.8452003,39968000,-0.056110259145498276,0.7110989093780518
12491,1760616087.5121193,39971200,-0.05628318339586258,0.6994127035140991
12492,1760616088.2137296,39974400,-0.05615263059735298,0.7059829831123352
12493,1760616088.9948382,39977600,-0.05626719444990158,0.6966149806976318
12494,1760616089.765047,39980800,-0.056296464055776596,0.71204674243927
12495,1760616090.4304607,39984000,-0.05661100521683693,0.7333674430847168
12496,1760616091.1046774,39987200,-0.0564967580139637,0.7181750535964966
12497,1760616091.8541274,39990400,-0.05678699538111687,0.7139958739280701
12498,1760616092.6979058,39993600,-0.05677967518568039,0.7148531079292297
12499,1760616093.518536,39996800,-0.05683340132236481,0.7393221259117126
12500,1760616094.3226445,40000000,-0.05682883411645889,0.7142373919487
12501,1760616095.0370498,40003200,-0.05626227334141731,0.6993190050125122
12502,1760616095.7393546,40006400,-0.05619456246495247,0.7137851715087891
12503,1760616096.582227,40009600,-0.0565153993666172,0.6953737139701843
12504,1760616097.35218,40012800,-0.056599877774715424,0.6922792196273804
12505,1760616098.0620081,40016000,-0.056405674666166306,0.7114661335945129
12506,1760616098.7259915,40019200,-0.05605052784085274,0.720429003238678
12507,1760616099.329721,40022400,-0.05670402571558952,0.6714293956756592
12508,1760616100.0658147,40025600,-0.056387174874544144,0.7032754421234131
12509,1760616100.7934306,40028800,-0.056547749787569046,0.6919047832489014
12510,1760616100.3509934,40032000,-0.056797366589307785,0.7124170660972595
12511,1760616101.0386367,40035200,-0.056764550507068634,0.7165418267250061
12512,1760616101.8693922,40038400,-0.05698474869132042,0.7141028642654419
12513,1760616102.4852211,40041600,-0.057436540722846985,0.7447812557220459
12514,1760616103.2097938,40044800,-0.05733687803149223,0.7399271130561829
12515,1760616103.833784,40048000,-0.05709444358944893,0.7120955586433411
12516,1760616104.4262018,40051200,-0.056798238307237625,0.7251178026199341
12517,1760616105.136187,40054400,-0.05670870468020439,0.7119837403297424
12518,1760616105.817874,40057600,-0.05627073347568512,0.721727192401886
12519,1760616106.4465573,40060800,-0.05588221177458763,0.7082149982452393
12520,1760616107.1533875,40064000,-0.05593032017350197,0.719910740852356
12521,1760616107.9864254,40067200,-0.056350160390138626,0.7115514278411865
12522,1760616108.6205308,40070400,-0.05569856986403465,0.72137451171875
12523,1760616109.39074,40073600,-0.05583600699901581,0.7151328921318054
12524,1760616109.9715984,40076800,-0.055465005338191986,0.7052348256111145
12525,1760616110.6065602,40080000,-0.05564218387007713,0.6935549974441528
12526,1760616111.2366235,40083200,-0.055720362812280655,0.703921914100647
12527,1760616111.9750695,40086400,-0.055670224130153656,0.709333062171936
12528,1760616112.7230492,40089600,-0.05604495108127594,0.7060500979423523
12529,1760616113.4604807,40092800,-0.05593864619731903,0.7166673541069031
12530,1760616114.1583946,40096000,-0.05566027760505676,0.7013378739356995
12531,1760616114.8680568,40099200,-0.05564776062965393,0.7334803938865662
12532,1760616115.544579,40102400,-0.0553007610142231,0.7106096744537354
12533,1760616116.241723,40105600,-0.05502939224243164,0.7143091559410095
12534,1760616117.0355127,40108800,-0.0550413653254509,0.7231646776199341
12535,1760616117.6325278,40112000,-0.055384617298841476,0.7134770154953003
12536,1760616118.29132,40115200,-0.054788414388895035,0.7119578719139099
12537,1760616118.838235,40118400,-0.05474947392940521,0.7204797267913818
12538,1760616119.486943,40121600,-0.05470976233482361,0.6987389326095581
12539,1760616120.2188957,40124800,-0.0546431764960289,0.7082608938217163
12540,1760616120.9990892,40128000,-0.054783958941698074,0.7008177042007446
12541,1760616121.60544,40131200,-0.0547042191028595,0.7397216558456421
12542,1760616122.2424963,40134400,-0.0551617331802845,0.7241722345352173
12543,1760616123.0228095,40137600,-0.055676307529211044,0.7461221814155579
12544,1760616123.7593868,40140800,-0.055369872599840164,0.7467291355133057
12545,1760616124.4277294,40144000,-0.05543344467878342,0.7277633547782898
12546,1760616125.0496533,40147200,-0.05541219562292099,0.7064559459686279
12547,1760616125.6339471,40150400,-0.05588959529995918,0.7244120240211487
12548,1760616126.3696816,40153600,-0.055810797959566116,0.7147916555404663
12549,1760616127.051896,40156800,-0.05610146373510361,0.6982995867729187
12550,1760616127.8593397,40160000,-0.05641327425837517,0.7155917286872864
12551,1760616128.567124,40163200,-0.05624604597687721,0.7097721099853516
12552,1760616129.3466191,40166400,-0.05607742816209793,0.7033906579017639
12553,1760616130.0298758,40169600,-0.05591906979680061,0.7107837796211243
12554,1760616130.683344,40172800,-0.05602416396141052,0.7171332836151123
12555,1760616131.26568,40176000,-0.056085292249917984,0.7143001556396484
12556,1760616131.8827958,40179200,-0.055885568261146545,0.7121352553367615
12557,1760616131.6000924,40182400,-0.05599319562315941,0.7238174676895142
12558,1760616132.3235753,40185600,-0.05604442581534386,0.6941187977790833
12559,1760616133.0290577,40188800,-0.05539298057556152,0.7134086489677429
12560,1760616133.7781186,40192000,-0.0553857795894146,0.7170158624649048
12561,1760616134.3972216,40195200,-0.05518439784646034,0.6984071135520935
12562,1760616135.1797967,40198400,-0.054771605879068375,0.7114407420158386
12563,1760616135.919736,40201600,-0.05488799884915352,0.7153715491294861
12564,1760616136.6661093,40204800,-0.05506120249629021,0.6804733276367188
12565,1760616137.450189,40208000,-0.05518351495265961,0.7115923166275024
12566,1760616138.0435328,40211200,-0.05536225438117981,0.7029249668121338
12567,1760616138.6437447,40214400,-0.05551082640886307,0.7285990118980408
12568,1760616139.241231,40217600,-0.055490508675575256,0.7066136002540588
12569,1760616139.9126089,40220800,-0.05540426820516586,0.7210559248924255
12570,1760616140.490431,40224000,-0.05580732971429825,0.7196284532546997
12571,1760616141.137772,40227200,-0.056132689118385315,0.6981852650642395
12572,1760616141.989735,40230400,-0.056526731699705124,0.7287823557853699
12573,1760616142.6696317,40233600,-0.05632892996072769,0.7032462954521179
12574,1760616143.440957,40236800,-0.05647705867886543,0.6912405490875244
12575,1760616144.1329775,40240000,-0.056786514818668365,0.7025925517082214
12576,1760616144.684946,40243200,-0.056339167058467865,0.7132909297943115
12577,1760616145.2817678,40246400,-0.05660378932952881,0.7054710388183594
12578,1760616145.9960942,40249600,-0.056889958679676056,0.7042784094810486
12579,1760616146.7043774,40252800,-0.05636768415570259,0.6890256404876709
12580,1760616147.3577049,40256000,-0.05645554140210152,0.7316250801086426
12581,1760616148.132844,40259200,-0.0567898266017437,0.6983869075775146
12582,1760616148.929875,40262400,-0.05720214918255806,0.7226718664169312
12583,1760616149.572688,40265600,-0.05696200206875801,0.6865857839584351
12584,1760616150.4088476,40268800,-0.05661046504974365,0.7370548844337463
